split_regime,seed,method,record_id,group_id,y_true,y_pred
scaffold,20260815,deepprotacs_aligned,7103,O=C1CCC(N2Cc3c(NC4CCN(C(=O)CCN(C(=O)[C@@H]5CCCN5C(=O)CNC(=O)c5cc6ccccc6s5)c5ccccc5)CC4)cccc3C2=O)C(=O)N1,0,0.4268892705440521
scaffold,20260815,deepprotacs_aligned,7131,O=C(CCN(C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2s1)c1ccc2ncsc2c1)NCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0,0.21588242053985596
scaffold,20260815,deepprotacs_aligned,7132,O=C(CCN(C(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1cc2ccccc2s1)c1cccc2sccc12)NCCCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0,0.9825966954231262
scaffold,20260815,deepprotacs_aligned,7139,O=C1CCC(N2Cc3c(C#CCCCCCCCN(C(=O)[C@@H]4CCCN4C(=O)CNC(=O)c4cc5ccccc5s4)c4ccc(-c5nccs5)cc4)cccc3C2=O)C(=O)N1,0,0.9855715036392212
scaffold,20260815,deepprotacs_aligned,7154,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCC(=O)N1CCN(c2ccc(Nc3nc(Oc4ccccc4)c4occc4n3)cc2)CC1,0,7.838460987841245e-06
scaffold,20260815,deepprotacs_aligned,7156,O=C(COc1ccc2c(Oc3ccc(NC(=O)c4c[nH]c5ccccc5c4=O)cc3)ncnc2c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.00038194205262698233
scaffold,20260815,deepprotacs_aligned,7157,O=C(CCCOc1ccc2c(Oc3ccc(NC(=O)c4c[nH]c5ccccc5c4=O)cc3)ncnc2c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.00041199434781447053
scaffold,20260815,deepprotacs_aligned,7166,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCCCOc4ccc5c(Oc6ccc(NC(=O)c7c[nH]c8ccccc8c7=O)cc6)ncnc5c4)c3C2=O)C(=O)N1,0,0.0002240625472040847
scaffold,20260815,deepprotacs_aligned,7169,O=C1CCC(N2C(=O)c3ccc(NC(=O)CCCCOc4ccc5c(Oc6ccc(NC(=O)c7c[nH]c8ccccc8c7=O)cc6)ncnc5c4)cc3C2=O)C(=O)N1,0,0.00013015884906053543
scaffold,20260815,deepprotacs_aligned,7266,O=C(CCCCCCC(=O)N1CCC(c2ccc(Nc3nccc(Nc4ccccc4)n3)cc2)CC1)NCC(=O)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0,1.0
scaffold,20260815,deepprotacs_aligned,7611,O=C(CCCCCCCCCNC(=O)c1ccc(Nc2cc(Nc3ccccc3)ccn2)nc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.19576166570186615
scaffold,20260815,deepprotacs_aligned,7852,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,0,0.023371152579784393
scaffold,20260815,deepprotacs_aligned,8045,O=C(CCCCCC(=O)Nc1ccc(C(=O)Nc2n[nH]c3cc(-c4cnn(CC(=O)Nc5ccccc5)c4)ccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.41091856360435486
scaffold,20260815,deepprotacs_aligned,8064,O=C(CCCCCCCCC(=O)n1nc(NC(=O)c2ccccc2)c2ccc(-c3cnn(CC(=O)Nc4ccccc4)c3)cc21)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.9943943023681641
scaffold,20260815,deepprotacs_aligned,8067,O=C(CNC(=O)[C@@H]1CCCN1C(=O)Cc1cccc2ccccc12)Nc1ccccc1C(=O)NCCOCCOc1cc(-c2cncs2)ccc1CNC(=O)[C@@H]1CCCN1C(=O)CN1Cc2ccccc2C1=O,0,0.0003014627145603299
scaffold,20260815,deepprotacs_aligned,8077,O=C(NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](COCCN1CCC(c2ccc3c(c2)n(C2CCCC2)c2nc(=O)c4ccccc4n32)CC1)c1ccc(-c2cncs2)cc1)C1CC1,0,0.9970343112945557
scaffold,20260815,deepprotacs_aligned,8689,O=C(CCCCCCCCCCNCc1ccc(-c2nc[nH]c2-c2ccnc3ccccc23)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.9999314546585083
scaffold,20260815,deepprotacs_aligned,9332,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCNc1ccc(Cc2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)cc1,0,0.38886094093322754
scaffold,20260815,deepprotacs_aligned,9484,O=C1CCC(N2C(=O)c3cccc(N4CCN(C(=O)CCNC(=O)c5ccc(-c6cn(Cc7ccccc7)nn6)cc5)CC4)c3C2=O)C(=O)N1,0,0.13235624134540558
scaffold,20260815,deepprotacs_aligned,9506,O=C(CCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCC1(COc2ccc3ncnc(NCc4ccccc4)c3c2)CC1,0,0.9998962879180908
scaffold,20260815,deepprotacs_aligned,9597,O=C1CC[C@H](N2Cc3c(CCCCCCC(=O)N[C@H]4CCCN(c5cccc6[nH]ccc56)C4)cccc3C2=O)C(=O)N1,0,0.9987969398498535
scaffold,20260815,deepprotacs_aligned,9781,O=C(CCCCCCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCC(=O)N[C@H]1CC(=O)NC1=O,0,0.0020646711345762014
scaffold,20260815,deepprotacs_aligned,9796,O=C(CCCCCCCCNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCC(=O)N[C@H]1CC(=O)NC1=O,0,0.7412972450256348
scaffold,20260815,deepprotacs_aligned,9815,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCCCCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CC(=O)NC1=O,0,0.9942514896392822
scaffold,20260815,deepprotacs_aligned,9823,O=C(C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O,0,0.9096940159797668
scaffold,20260815,deepprotacs_aligned,10009,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCOCCNc1ccc(-c2nc3ccccc3s2)cc1,0,0.13061656057834625
scaffold,20260815,deepprotacs_aligned,10222,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(C(=O)N2CCC(n3nc(N5CCCc6cc(-c7cn[nH]c7)ccc65)c5c3CCNC5)CC2)C4)C(=O)N1,0,0.2390938252210617
scaffold,20260815,deepprotacs_aligned,10223,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(C(=O)N2CCC(n3nc(N5CCCc6cc(-c7cn[nH]c7)ccc65)c5c3CCNC5)CC2)C4)C(=O)N1,0,0.03138331323862076
scaffold,20260815,deepprotacs_aligned,10262,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(C[C@H]2CC[C@H](Cn3nc(N5CCCc6cc(-c7cc[nH]n7)ccc65)c5c3CCNC5)CC2)C4)C(=O)N1,0,0.9999598264694214
scaffold,20260815,deepprotacs_aligned,10263,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(C[C@H]2CC[C@H](Cn3nc(N5CCCc6cc(-c7cc[nH]n7)ccc65)c5c3CCNC5)CC2)C4)C(=O)N1,0,0.9998194575309753
scaffold,20260815,deepprotacs_aligned,10268,O=C(C[C@H](NC(=O)[C@H]1CCCN1C(=O)Cc1ccno1)c1ccc(-c2cncs2)cc1)NCCOCCOCCOCC(=O)N1CCC(c2ccc3[nH]c(-c4ccc(=O)[nH]c4)nc3c2)CC1,0,1.0
scaffold,20260815,deepprotacs_aligned,10564,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCN(c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)CC1,0,0.0008240540628321469
scaffold,20260815,deepprotacs_aligned,10565,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCN(c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)CC1,0,0.001104209921322763
scaffold,20260815,deepprotacs_aligned,10566,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCN(c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)CC1,0,0.0018816888332366943
scaffold,20260815,deepprotacs_aligned,10567,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCN(c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)CC1,0,0.000842504610773176
scaffold,20260815,deepprotacs_aligned,10568,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCN(c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)CC1,0,0.0007668899488635361
scaffold,20260815,deepprotacs_aligned,10576,O=C(CCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCN1CCN(c2ccc(-c3cnc(NCc4ccco4)n4cnnc34)cc2)CC1,0,0.0019471232080832124
scaffold,20260815,deepprotacs_aligned,11718,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCCn4cc5cc(NC(=O)c6ccccn6)ccc5n4)c3C2=O)C(=O)N1,0,0.9999867677688599
scaffold,20260815,deepprotacs_aligned,11720,O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCCn4ncc5cc(NC(=O)c6ccccn6)ccc54)c3C2=O)C(=O)N1,0,0.9999426603317261
scaffold,20260815,deepprotacs_aligned,12087,O=C1CCC(N2C(=O)c3cccc(NCC(=O)N4CCC(c5ccc(-c6cnc7[nH]cc(-c8ccccc8)c7n6)cc5)CC4)c3C2=O)C(=O)N1,0,0.01409871131181717
scaffold,20260815,deepprotacs_aligned,12090,O=C1CCC(N2C(=O)c3ccc(N4CCC(c5ccc(-c6cnc7[nH]cc(-c8ccccc8)c7n6)cc5)CC4)cc3C2=O)C(=O)N1,0,0.19842897355556488
scaffold,20260815,deepprotacs_aligned,12105,O=C1CCC(N2C(=O)c3ccc(N4CC(C(=O)N5CCC(c6ccc(-c7cnc8[nH]cc(-c9ccccc9)c8n7)cc6)CC5)C4)cc3C2=O)C(=O)N1,0,0.014762094244360924
scaffold,20260815,deepprotacs_aligned,12113,O=C1CCC(Nc2ccc(N3CCC(C(=O)N4CC(N5CCC(c6ccc(-c7cnc8[nH]cc(-c9ccccc9)c8n7)cc6)CC5)C4)CC3)cc2)C(=O)N1,0,0.000912472081836313
scaffold,20260815,deepprotacs_aligned,12244,O=C1CCC(N2C(=O)c3cc4c(cc3C2=O)CN(CC2CCC3(CC2)CCN(C(=O)c2ccc(-c5c[nH]c(=O)c6cnccc56)cc2)CC3)C4)C(=O)N1,0,0.9981021285057068
scaffold,20260815,deepprotacs_aligned,12309,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCn4cc(Cn5c(=O)[nH]c(=O)c6[nH]cnc65)nn4)c3C2=O)C(=O)N1,0,0.0005508195026777685
scaffold,20260815,deepprotacs_aligned,12321,O=C(COCCOc1ccc(-c2cc(-c3ccccc3)nc3c2CC(=O)Nc2ccccc2-3)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.9995723366737366
scaffold,20260815,deepprotacs_aligned,12482,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCOCCNC(=O)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCB2OC3C[C@H]4C[C@H](C4)C3O2)cc1,0,3.1931253033690155e-05
scaffold,20260815,deepprotacs_aligned,12483,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCOCCOCCNC(=O)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCB2OC3C[C@H]4C[C@H](C4)C3O2)cc1,0,4.947729757986963e-05
scaffold,20260815,deepprotacs_aligned,13038,O=C(COCCOCCOCCOCCNC(=O)c1cccc(NC(=O)c2cn(-c3ccccc3)nn2)c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.00014133342483546585
scaffold,20260815,deepprotacs_aligned,13044,O=C(CCOCCOCCOCCOc1ccc(-n2cc(S(=O)(=O)c3ccccc3)nn2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,3.850392022286542e-05
scaffold,20260815,deepprotacs_aligned,13056,O=C(COCCOCCCCCCOc1ccc(-n2cc(C(=O)Nc3ccccc3)nn2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,0,0.0003248899301979691
scaffold,20260815,deepprotacs_aligned,13515,O=C1CCC(N2Cc3c(C#CCCCCNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H]4CC[C@@H]5CCNC[C@H](NC(=O)c6cc7ccccc7s6)C(=O)N54)c4ccccc4)cccc3C2=O)C(=O)N1,0,0.005934359505772591
scaffold,20260815,deepprotacs_aligned,13664,O=C(CCC(=O)N1CCN(c2ccc(Nc3nc(Nc4ccccc4)c4nc[nH]c4n3)cc2)CC1)NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0,0.995938777923584
scaffold,20260815,deepprotacs_aligned,13701,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)NCCNC(=O)CCC(=O)N1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)cc2)CC1,0,0.7577601075172424
scaffold,20260815,deepprotacs_aligned,13702,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)NCCNC(=O)CCC(=O)N1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)cc2)CC1,0,0.5135613679885864
scaffold,20260815,deepprotacs_aligned,13703,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)NCCNC(=O)CCC(=O)N1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)cc2)CC1,0,0.03474770486354828
scaffold,20260815,deepprotacs_aligned,13704,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)NCCNC(=O)CCC(=O)N1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)cc2)CC1,0,0.7577601075172424
scaffold,20260815,deepprotacs_aligned,13705,O=C(CCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1)NCCNC(=O)CCC(=O)N1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)cc2)CC1,0,0.5135613679885864
scaffold,20260815,deepprotacs_aligned,13880,O=C1CCC(N2C(=O)c3ccc(NCCCCC(=O)N4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)cc3C2=O)C(=O)N1,0,0.012668336741626263
scaffold,20260815,deepprotacs_aligned,13882,O=C1CCC(N2C(=O)c3ccc(NCCCCCCCCC(=O)N4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)cc3C2=O)C(=O)N1,0,0.1232084408402443
scaffold,20260815,deepprotacs_aligned,13886,O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCOCCOCC(=O)N4CCC[C@@H](c5ccc(-n6cc7ccccc7n6)cc5)C4)cc3C2=O)C(=O)N1,0,0.6258095502853394
scaffold,20260815,deepprotacs_aligned,13890,O=C1CCC(N2C(=O)c3ccc(N4CCC(C(=O)N5CCC(C(=O)N6CCC[C@@H](c7ccc(-n8cc9ccccc9n8)cc7)C6)CC5)CC4)cc3C2=O)C(=O)N1,0,0.0019633183255791664
scaffold,20260815,deepprotacs_aligned,13891,O=C1CCC(N2C(=O)c3ccc(N4CC(CN5CCC(CC(=O)N6CCC[C@@H](c7ccc(-n8cc9ccccc9n8)cc7)C6)CC5)C4)cc3C2=O)C(=O)N1,0,0.3713417947292328
scaffold,20260815,deepprotacs_aligned,13898,O=C1CCC(N2C(=O)c3ccc(N4CC(CN5CCC(CC(=O)N6CCC(CC(=O)N7CCC[C@@H](c8ccc(-n9cc%10ccccc%10n9)cc8)C7)CC6)CC5)C4)cc3C2=O)C(=O)N1,0,0.9082974195480347
scaffold,20260815,deepprotacs_aligned,13899,O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(CCN6CCC(CC(=O)N7CCC[C@@H](c8ccc(-n9cc%10ccccc%10n9)cc8)C7)CC6)CC5)C4)cc3C2=O)C(=O)N1,0,0.46914157271385193
scaffold,20260815,deepprotacs_aligned,13901,O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(CC(=O)N6CCC(CC(=O)N7CCC[C@@H](c8ccc(-n9cc%10ccccc%10n9)cc8)C7)CC6)CC5)C4)cc3C2=O)C(=O)N1,0,0.5857573747634888
scaffold,20260815,deepprotacs_aligned,13906,O=C1CCC(N2C(=O)c3ccc(N4CCC(C(=O)N5CCC(CC(=O)N6CCC(CC(=O)N7CCC[C@@H](c8ccc(-n9cc%10ccccc%10n9)cc8)C7)CC6)CC5)CC4)cc3C2=O)C(=O)N1,0,0.013411297462880611
scaffold,20260815,deepprotacs_aligned,14263,O=C(CN1C(=O)CCN(c2ccc(N3CCC(CN4CCN(c5ccc6c(c5)CCn5nc(-c7ccc(C(=O)Nc8ccccn8)cc7)cc5N6)CC4)CC3)cc2)C1=O)OCc1ccccc1,0,0.11100601404905319
scaffold,20260815,deepprotacs_aligned,14383,O=C1CCN(c2cccc(C(=O)N3CCC(CN4CCN(CCOc5nc(N6CC7CCC(C6)N7)c6cnc(-c7cccc8ccccc78)cc6n5)CC4)CC3)c2)C(=O)N1,0,0.9974774718284607
scaffold,20260815,deepprotacs_aligned,14407,O=C1CCC(N2Cc3c(cccc3N3CCC(CC4CCN(CCOc5nc(N6CC7CCC(C6)N7)c6cnc(-c7cccc8ccccc78)cc6n5)CC4)CC3)C2=O)C(=O)N1,0,8.896335202734917e-05
scaffold,20260815,deepprotacs_aligned,14418,O=C1CCC(N2Cc3c(cccc3N3CCC(CC4CCN(CCOc5nc(N6CC7CCC(C6)N7)c6cnc(-c7cccc8ccccc78)cc6n5)CC4)CC3)C2=O)C(=O)N1,0,0.00038610061164945364
scaffold,20260815,deepprotacs_aligned,14443,O=C1CCC(N2C(=O)C3=CC=C(N4CCC(CC5CCN(CCOc6nc(N7CC8CCC(C7)N8)c7cnc(-c8cccc9ccccc89)cc7n6)CC5)CC4)CC3C2=O)C(=O)N1,0,0.20772536098957062
scaffold,20260815,deepprotacs_aligned,14529,O=C1CCC(N2Cc3cc(N4CCC(CN5CCC6(CCN(CCOc7nc(N8CC9CCC(C8)N9)c8cnc(-c9cccc%10ccccc9%10)cc8n7)CC6)CC5)CC4)ccc3C2=O)C(=O)N1,0,0.3381114602088928
scaffold,20260815,deepprotacs_aligned,14531,O=C1CCC(N2Cc3c(cccc3N3CCC(CC4CCN(CCOc5nc(N6CC7CCC(C6)N7)c6cnc(-c7cccc8ccccc78)cc6n5)CC4)CC3)C2=O)C(=O)N1,0,0.9310926795005798
scaffold,20260815,degrademaster_aligned,292,O=C(CCCCOCCCCCOCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9997738003730774
scaffold,20260815,degrademaster_aligned,299,O=C(CCOCCOCCCOc1ccc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)ccnc2c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9565633535385132
scaffold,20260815,degrademaster_aligned,300,O=C(CCOCCOCCCOc1ccc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)ccnc2c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.8175957798957825
scaffold,20260815,degrademaster_aligned,349,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOC(=O)N4CCC[C@@H](n5ccc(-c6ccc(Oc7ccccc7)cc6)n5)C4)c3C2=O)C(=O)N1,1,0.7116198539733887
scaffold,20260815,degrademaster_aligned,371,O=C1CCC(n2nnc3cccc(NCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3c2=O)C(=O)N1,1,0.9999998807907104
scaffold,20260815,degrademaster_aligned,384,O=C(CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C5CCCC5)c4n3)nc2)CC1)NCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1,0.9993564486503601
scaffold,20260815,degrademaster_aligned,385,O=C(CN1CCN(c2ccc(Nc3ncc4ccc(=O)n(C5CCCC5)c4n3)nc2)CC1)NCCOCCOCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1,0.9993564486503601
scaffold,20260815,degrademaster_aligned,424,O=C(CCOCCCOc1ccc(Nc2nccc(NCc3ccccc3)n2)cc1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,1.0
scaffold,20260815,degrademaster_aligned,436,O=C(CCOCCOCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.7182385325431824
scaffold,20260815,degrademaster_aligned,519,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3C2=O)C(=O)N1,1,0.9921736717224121
scaffold,20260815,degrademaster_aligned,520,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3C2=O)C(=O)N1,1,0.9917696714401245
scaffold,20260815,degrademaster_aligned,521,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3C2=O)C(=O)N1,1,0.9997943043708801
scaffold,20260815,degrademaster_aligned,522,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3C2=O)C(=O)N1,1,0.9997943043708801
scaffold,20260815,degrademaster_aligned,523,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3C2=O)C(=O)N1,1,0.9997943043708801
scaffold,20260815,degrademaster_aligned,524,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(NC(=O)C[C@@H]5N=C(c6ccccc6)c6ccsc6-n6cnnc65)cc4)c3C2=O)C(=O)N1,1,0.9997943043708801
scaffold,20260815,degrademaster_aligned,552,O=C(CCOCCN1C(=O)S/C(=C\c2ccc(Oc3ccccc3)cc2)C1=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9797641038894653
scaffold,20260815,degrademaster_aligned,592,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCCCCNC(=O)c1cc2c(s1)-n1cnnc1CN=C2c1ccccc1,1,0.9999972581863403
scaffold,20260815,degrademaster_aligned,603,O=C1CCC(N2C(=O)c3cccc(NCCCCCNC(=O)c4cc5c(s4)-n4cnnc4CN=C5c4ccccc4)c3C2=O)C(=O)N1,1,0.9999884366989136
scaffold,20260815,degrademaster_aligned,643,O=C1CCC(N2C(=O)c3cccc(NCCOCCn4cc(CN5CCN(c6ccc(Nc7ncc8ccc(=O)n(C9CCCC9)c8n7)nc6)CC5)nn4)c3C2=O)C(=O)N1,1,0.9999406337738037
scaffold,20260815,degrademaster_aligned,647,O=C1CCC(N2C(=O)c3cccc(NCCCCCn4cc(CN5CCN(c6ccc(Nc7ncc8ccc(=O)n(C9CCCC9)c8n7)nc6)CC5)nn4)c3C2=O)C(=O)N1,1,0.999994158744812
scaffold,20260815,degrademaster_aligned,653,O=C1CCC(N2Cc3c(CCCCCCn4cc(CN5CCN(c6ccc(Nc7ncc8ccc(=O)n(C9CCCC9)c8n7)nc6)CC5)nn4)cccc3C2=O)C(=O)N1,1,0.999836802482605
scaffold,20260815,degrademaster_aligned,663,O=C1CCC(N2C(=O)c3cccc(C#CCCCCn4cc(CN5CCN(c6ccc(Nc7ncc8ccc(=O)n(C9CCCC9)c8n7)nc6)CC5)nn4)c3C2=O)C(=O)N1,1,0.9999994039535522
scaffold,20260815,degrademaster_aligned,764,O=C(CCCC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4ccccc4)s3)ncn2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9998594522476196
scaffold,20260815,degrademaster_aligned,773,O=C1CCC(N2Cc3c(C#CCCCCCCC(=O)N4CC[C@H]5CC[C@@H](C(=O)NCC(=O)NC(c6ccccc6)c6ccccc6)N5C(=O)[C@@H](NC(=O)c5cc6ccccc6[nH]5)C4)cccc3C2=O)C(=O)N1,1,0.9853954315185547
scaffold,20260815,degrademaster_aligned,835,O=C(CCCCCCC(=O)N1CCN(C2CCN(c3ccc(Nc4nccc(Nc5ccccc5)n4)cc3)CC2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.999997615814209
scaffold,20260815,degrademaster_aligned,837,O=C(CCCCCCCCC(=O)N1CCN(C2CCN(c3ccc(Nc4nccc(Nc5ccccc5)n4)cc3)CC2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,1,0.9999985694885254
scaffold,20260815,degrademaster_aligned,854,O=C(CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCOCCOCCN1CCN(c2ccc(Nc3nccc(Nc4ccccc4)n3)cc2)CC1,1,0.9999934434890747
scaffold,20260815,degrademaster_aligned,939,O=C(CCN1CCN(CCCOc2ccc3ncnc(Nc4ccccc4)c3c2)CC1)NCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1,0.9998493194580078
scaffold,20260815,degrademaster_aligned,940,O=C(CCN1CCN(CCCOc2ccc3ncnc(Nc4ccccc4)c3c2)CC1)NCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1,0.9999535083770752
scaffold,20260815,degrademaster_aligned,1027,O=C1CCC(N2C(=O)c3cccc(NCCCNCC[C@H](CSc4ccccc4)Nc4ccc(S(=O)(=O)NC(=O)c5ccc(N6CCN(CC7=C(c8ccccc8)CCCC7)CC6)cc5)cc4)c3C2=O)C(=O)N1,1,1.0
